movie_id,movie_title,id_id,name_name
122677,Blood of Ghastly Horror,4951,Independent International Pictures (I-I)
122677,Blood of Ghastly Horror,13981,Tal Productions
121923,Brother John,441,Columbia Pictures Corporation
121923,Brother John,93566,E&R
18250,Dr. Phibes Rises Again,9266,American International Pictures (AIP)
33020,Dracula A.D. 1972,1314,Hammer Film Productions
89417,Get to Know Your Rabbit,16641,Acrobatic Motion Works West
12089,The Tall Blond Man with One Black Shoe,9,Gaumont
12089,The Tall Blond Man with One Black Shoe,1147,Madeleine Films
12089,The Tall Blond Man with One Black Shoe,17873,Les Productions de la Guéville
41471,Lone Wolf and Cub: Sword of Vengeance,3038,Katsu Production Co. Ltd.
17810,Lone Wolf and Cub: Baby Cart at the River Styx,3038,Katsu Production Co. Ltd.
23148,Lady Sings the Blues,4,Paramount Pictures
23148,Lady Sings the Blues,2730,Motown Productions
23148,Lady Sings the Blues,71370,Weston Productions
23148,Lady Sings the Blues,71371,Jobete Productions
23148,Lady Sings the Blues,71372,Sidney J. Furie Productions
87417,Slither,8411,Metro-Goldwyn-Mayer (MGM)
87417,Slither,18201,Talent Associates
87417,Slither,55890,Norton Simon Inc.
11378,Trafic,1398,Les Films Corona
11378,Trafic,11398,Selenia Cinematografica
11378,Trafic,22358,Les Films Gibé
760,The Mad Adventures of Rabbi Jacob,459,Les Films Pomereu
760,The Mad Adventures of Rabbi Jacob,460,Horse Film
760,The Mad Adventures of Rabbi Jacob,16670,Société Nouvelle de Cinématographie (SNC)
27331,Charley Varrick,33,Universal Pictures
1410,Dark Star,1901,University of Southern California
1410,Dark Star,8441,Jack H. Harris Enterprises
86889,Bram Stoker's Dracula,34977,Latglen Ltd.
31943,Emperor of the North,306,Twentieth Century Fox Film Corporation
31943,Emperor of the North,5772,Inter Hemisphere
29142,Executive Action,4911,Wakeford / Orloff
9474,My Name Is Nobody,218,Rafran Cinematografica
9474,My Name Is Nobody,1639,Les Films Jacques Leitienne
9474,My Name Is Nobody,3602,Rialto Film Preben-Philipsen
9474,My Name Is Nobody,12726,Alcinter
27084,Invasion of the Bee Girls,4629,Sequoia Pictures
31596,Lemora: A Child's Tale of the Supernatural,94734,Blackfern
59189,Phase IV,4,Paramount Pictures
59189,Phase IV,14239,Alced Productions
38714,Save the Tiger,4,Paramount Pictures
38714,Save the Tiger,1138,Filmways Pictures
38714,Save the Tiger,11496,Jalem Productions
38714,Save the Tiger,17348,Cirandinha Productions
31587,Scarecrow,6194,Warner Bros.
22307,Sisters,1461,Pressman-Williams
22307,Sisters,9266,American International Pictures (AIP)
62330,The Spook Who Sat by the Door,93399,Bokari
28498,Theatre of Blood,4819,Cineman Productions
28498,Theatre of Blood,23846,Harbour Productions Limited
21964,Five Fingers of Death,48934,Shaw Brothers (HK) Ltd
21035,Turkish Delight,23968,Verenigde Nederlandsche Filmcompagnie (VNF)
25473,Walking Tall,5409,Bing Crosby Productions
32044,California Split,441,Columbia Pictures Corporation
32044,California Split,41310,Won World
32044,California Split,41311,Spelling Goldberg
62761,The Cars That Ate Paris,17966,Royce Smeal Film Productions
62761,The Cars That Ate Paris,17967,Salt-Pan
30702,Conrack,306,Twentieth Century Fox Film Corporation
25627,The Living Dead at Manchester Morgue,1526,Flaminia Produzioni Cinematografiche
25627,The Living Dead at Manchester Morgue,4964,Star Films S.A.
25627,The Living Dead at Manchester Morgue,6210,", Flaminia Produzioni Cinematografiche"
24402,Emmanuelle,4765,Trinacra Films
24402,Emmanuelle,10496,Orphée Productions
5558,The Phantom of Liberty,1657,Greenwich Film Productions
5558,The Phantom of Liberty,8930,Euro International Film (EIA)
3043,Flesh for Frankenstein,1299,Braunsberg Productions
3043,Flesh for Frankenstein,1300,Carlo Ponti Cinematografica
16246,Gone in 60 Seconds,15489,Halicki Productions
27977,The Groove Tube,4742,Syn-Frank Enterprises
42448,Harry and Tonto,306,Twentieth Century Fox Film Corporation
42449,Hearts and Minds,15266,BBS Productions
8327,The Holy Mountain,2437,Producciones Zohar
37627,The Little Prince,4,Paramount Pictures
32940,The Terminal Man,6194,Warner Bros.
31656,Thieves Like Us,71748,Jerry Bick
31656,Thieves Like Us,71749,George Litto Productions
29859,The Adventure of Sherlock Holmes' Smarter Brother,306,Twentieth Century Fox Film Corporation
5618,"Cousin, Cousine",459,Les Films Pomereu
5618,"Cousin, Cousine",7961,Gaumont International
19174,Dolemite,17953,Comedian Intl Enterprise Productions (C.I.E.)
9385,The Twelve Tasks of Asterix,5851,Dargaud Films
9385,The Twelve Tasks of Asterix,7963,Les Productions René Goscinny
9385,The Twelve Tasks of Asterix,7964,Studios Idéfix
28209,Emmanuelle II,4765,Trinacra Films
1835,"Farewell, My Lovely",1584,ITC Entertainment
1835,"Farewell, My Lovely",3537,E.K.
70259,The Fortune,441,Columbia Pictures Corporation
70259,The Fortune,14686,Vista
10711,French Connection II,306,Twentieth Century Fox Film Corporation
19740,The Great Waldo Pepper,13,Universal Studios
1829,The Story of Adele H,53,Les Films du Carrosse
1829,The Story of Adele H,64,Les Productions Artistes Associés
1829,The Story of Adele H,15749,Les Artistes Associés
43430,"The Irony of Fate, or Enjoy Your Bath!",5120,Mosfilm
32042,Night Moves,6194,Warner Bros.
32042,Night Moves,76493,Layton Productions
32042,Night Moves,76494,Hiller Productions
9652,The Passenger,1714,Les Films Concordia
9652,The Passenger,8411,Metro-Goldwyn-Mayer (MGM)
9652,The Passenger,8574,CIPI Cinematografica S.A.
38099,Hand of Death,2521,Golden Harvest Company
38099,Hand of Death,3055,Paragon Films Ltd.
47313,Sister Street Fighter,3790,Toei Tokyo
38783,Trilogy of Terror,2166,ABC Circle Films
38783,Trilogy of Terror,9228,Dan Curtis Productions
3870,1900,4,Paramount Pictures
3870,1900,60,United Artists
3870,1900,64,Les Productions Artistes Associés
3870,1900,1521,Artemis Film
3870,1900,7508,Produzioni Europee Associati (PEA)
1660,Small Change,53,Les Films du Carrosse
1660,Small Change,64,Les Productions Artistes Associés
133008,Twenty Days Without War,10845,Lenfilm
6476,From Noon Till Three,60,United Artists
6476,From Noon Till Three,2102,Frankovich Productions
6476,From Noon Till Three,11706,William Self Productions
10640,Futureworld,9266,American International Pictures (AIP)
33324,Harlan County U.S.A.,7942,Cabin Creek Films
29856,Hollywood Boulevard,1950,New World Pictures
48205,The Marquise of O,9,Gaumont
48205,The Marquise of O,223,Les Films du Losange
48205,The Marquise of O,533,Janus Films
48205,The Marquise of O,1521,Artemis Film
48205,The Marquise of O,9292,Hessischer Rundfunk (HR)
48205,The Marquise of O,30277,Janus Filmproduktion GmbH
46978,Mistress,9,Gaumont
46978,Mistress,223,Les Films du Losange
26842,The Message,29110,Filmco International Productions
42252,The Missouri Breaks,60,United Artists
42252,The Missouri Breaks,29119,Devon/Persky-Bright
73100,A Slave of Love,5120,Mosfilm
11558,Silver Streak,306,Twentieth Century Fox Film Corporation
11558,Silver Streak,4988,Frank Yablans Presentations
11558,Silver Streak,12283,Miller-Milkis Productions
43751,Who Can Kill a Child?,6651,Penta Films
14336,ABBA - The Movie,6364,Polar Music International
18775,Demon Seed,8411,Metro-Goldwyn-Mayer (MGM)
12535,High Anxiety,306,Twentieth Century Fox Film Corporation
12535,High Anxiety,1296,Crossbow Productions
1421,The Man Who Loved Women,53,Les Films du Carrosse
1421,The Man Who Loved Women,64,Les Productions Artistes Associés
77360,Place without Limits,5001,Conacite Dos
12637,"New York, New York",60,United Artists
12637,"New York, New York",12252,Chartoff-Winkler Productions
54140,Providence,1530,Citel Films
54140,Providence,6849,Société Française de Production (SFP)
54140,Providence,11244,France 3 (FR 3)
54140,Providence,21505,Action Films
38985,Sorcerer,4,Paramount Pictures
38985,Sorcerer,33,Universal Pictures
38985,Sorcerer,10956,Film Properties International N.V.
61280,The Turning Point,306,Twentieth Century Fox Film Corporation
61280,The Turning Point,16192,Hera Productions
72412,Brass Target,8411,Metro-Goldwyn-Mayer (MGM)
11935,Capricorn One,4377,Associated General Films
11935,Capricorn One,15980,Incorporated Television Company (ITC)
13481,The Five Venoms,5798,Shaw Brothers
24998,Gates of Heaven,8798,Gates of Heaven
13514,Last Hurrah for Chivalry,2521,Golden Harvest Company
1362,The Hobbit,688,Rankin/Bass Productions
98851,Parts: The Clonus Horror,9214,Clonus Associates
29107,The Grapes of Death,7996,Films A.B.C.
29107,The Grapes of Death,9127,Off Production
29107,The Grapes of Death,17908,Rush Production
45691,The Adventures of Picasso,6181,Svensk Filmindustri (SF)
45691,The Adventures of Picasso,78546,Svenska Ord
11537,Snake in the Eagle's Shadow,13433,Seasonal Film Corporation
45695,A Wedding,18203,Lion's Gate Films
33701,French Fried Vacation 2,4765,Trinacra Films
33701,French Fried Vacation 2,6447,Ragewar Productions
38438,Buffet Froid,876,Sara Films
38438,Buffet Froid,1117,Antenne-2
10654,Hair,60,United Artists
10654,Hair,14309,CIP Filmproduktion GmbH
25264,I as in Icarus,1117,Antenne-2
25264,I as in Icarus,6849,Société Française de Production (SFP)
25264,I as in Icarus,14388,V Films
19827,The In-Laws,6194,Warner Bros.
18966,Love at First Bite,2124,Melvin Simon Productions
18966,Love at First Bite,9266,American International Pictures (AIP)
30636,La Luna,5079,Fiction Cinematografica S.p.a.
30636,La Luna,22573,20th Century Fox Film Corporation
33665,Opening Night,5334,Faces Distribution
45169,Quintet,35,Lions Gate Films
45169,Quintet,306,Twentieth Century Fox Film Corporation
15717,Rockers,3105,Rockers Film Corporation
54663,Starting Over,4,Paramount Pictures
179798,Defiance,57487,Necta
47542,Peter-No-Tail,1728,Sandrews
47542,Peter-No-Tail,7446,Svenska Filminstitutet (SFI)
47542,Peter-No-Tail,7834,Treklövern HB
47542,Peter-No-Tail,7835,Team Film AB
86295,Treasure of the Yankee Zephyr,2805,Pact Productions
86295,Treasure of the Yankee Zephyr,3952,Hemdale Film
86295,Treasure of the Yankee Zephyr,4474,Enterprise Films
23615,The Scarlet Pimpernel,4240,Edgar J. Scherick Associates
13633,Bad Boys,8263,EMI Films
14087,Barefoot Gen,2863,Gen Productions
6341,Blue Thunder,441,Columbia Pictures Corporation
6341,Blue Thunder,2070,Rastar Pictures
7012,The Day After,2166,ABC Circle Films
20545,Deal of the Century,6194,Warner Bros.
20545,Deal of the Century,79655,Dream Quest Images
23096,Doctor Detroit,41917,Euro Video
15251,Eddie Murphy: Delirious,6068,HBO
17435,El Norte,181,Channel Four Films
17435,El Norte,626,Independent Productions
17435,El Norte,3906,American Playhouse
11948,"Merry Christmas, Mr. Lawrence",464,National Film Trustee Company
29173,The Raiders of Atlantis,42121,Regency Productions
32689,First Name: Carmen,875,Films A2
32689,First Name: Carmen,876,Sara Films
32689,First Name: Carmen,22811,JLG Films
21356,Rock & Rule,1023,Nelvana Limited
21356,Rock & Rule,4952,Canadian Film Development Corporation (CFDC)
21356,Rock & Rule,8411,Metro-Goldwyn-Mayer (MGM)
42115,Sugar Cane Alley,22359,NEF Diffusion
42115,Sugar Cane Alley,84227,SU.MA.FA.
42115,Sugar Cane Alley,84228,Orca Productions
232,Rumble Fish,33,Universal Pictures
30707,Star 80,6194,Warner Bros.
30707,Star 80,7965,The Ladd Company
12633,The Star Chamber,306,Twentieth Century Fox Film Corporation
12633,The Star Chamber,4988,Frank Yablans Presentations
47892,Strange Invaders,8263,EMI Films
47892,Strange Invaders,21469,Lone Wolf McQuade Associates
19258,Stroker Ace,33,Universal Pictures
19258,Stroker Ace,6194,Warner Bros.
22998,To Be or Not to Be,306,Twentieth Century Fox Film Corporation
22998,To Be or Not to Be,5612,Brooksfilms
15301,Twilight Zone: The Movie,6194,Warner Bros.
29140,The Fourth Man,9331,Rob Houwer Productions
29140,The Fourth Man,23968,Verenigde Nederlandsche Filmcompagnie (VNF)
28054,Suburbia,1950,New World Pictures
11609,Yellowbeard,469,Hemdale Film Corporation
11609,Yellowbeard,16599,Yellowbeard Associates
9041,One Deadly Summer,356,TF1 Films Productions
31939,Another Country,3100,Eastern Counties Newspapers Ltd.
63418,Boy Meets Girl,8442,Abilene
13189,A Christmas Carol,4015,Entertainment Partners Ltd.
48677,Cloak & Dagger,33,Universal Pictures
46088,Dangerous Moves,10901,Ministère de la Culture
46088,Dangerous Moves,16070,Michael Arthur Films
46088,Dangerous Moves,75853,La Cécilia
19596,Electric Dreams,1419,Virgin
1884,The Ewok Adventure,1,Lucasfilm
1884,The Ewok Adventure,775,Korty Films
19621,The Hit,3644,Zenith Entertainment
19621,The Hit,3649,Central
19621,The Hit,11561,Recorded Picture Company (RPC)
10179,The Ice Pirates,3893,JF Productions
10179,The Ice Pirates,8411,Metro-Goldwyn-Mayer (MGM)
47874,Irreconcilable Differences,4127,Lantana
47874,Irreconcilable Differences,6194,Warner Bros.
47874,Irreconcilable Differences,16593,Hemdale
27102,Full Moon in Paris,223,Les Films du Losange
27102,Full Moon in Paris,7110,Les Films Ariane
47359,Racing with the Moon,4,Paramount Pictures
47359,Racing with the Moon,14361,Jaffe-Lansing
27414,"Silent Night, Deadly Night",559,TriStar Pictures
33138,The Times of Harvey Milk,10250,UCLA School of Film and Television
33138,The Times of Harvey Milk,88014,black sand productions
33138,The Times of Harvey Milk,88015,pacific arts
8221,What Have I Done to Deserve This?,2353,Kaktus Producciones Cinematográficas
8221,What Have I Done to Deserve This?,2354,Tesauro
17663,Anne of Green Gables,12296,Sullivan Entertainment
8868,Asterix vs. Caesar,5851,Dargaud Films
8868,Asterix vs. Caesar,7961,Gaumont International
8868,Asterix vs. Caesar,7963,Les Productions René Goscinny
29903,Barbarian Queen,1641,Rodeo Productions
29903,Barbarian Queen,5462,Aries Cinematográfica Argentina
54407,Bliss,14590,New South Wales Film Corp.
54407,Bliss,94301,Window III Productions
12615,Death of a Salesman,1545,Roxbury Productions
12615,Death of a Salesman,2154,Punch Productions
14029,Demons,4746,DACFILM Rome
10372,Ewoks: The Battle for Endor,1,Lucasfilm
40929,Heaven Help Us,514,Silver Screen Partners
40929,Heaven Help Us,559,TriStar Pictures
40929,Heaven Help Us,3268,Home Box Office (HBO)
67342,Mr. Vampire,657,Toho-Towa
67342,Mr. Vampire,3106,Bo Ho Film Company Ltd.
67342,Mr. Vampire,6379,Golden Harvest Company Ltd.
9056,Police Story,3054,Golden Way Films Ltd.
9056,Police Story,3055,Paragon Films Ltd.
27064,Mishima: A Life in Four Chapters,1,Lucasfilm
27064,Mishima: A Life in Four Chapters,70,American Zoetrope
27064,Mishima: A Life in Four Chapters,38100,Tristone Entertainment Inc.
27064,Mishima: A Life in Four Chapters,84815,M Company
51878,9 Deaths of the Ninja,1009,Crown International Pictures
62429,Peter-No-Tail in Americat,1728,Sandrews
62429,Peter-No-Tail in Americat,6179,Thorn EMI Screen Entertainment
62429,Peter-No-Tail in Americat,7446,Svenska Filminstitutet (SFI)
62429,Peter-No-Tail in Americat,14623,Teamfilm AS
62429,Peter-No-Tail in Americat,17593,Filmhuset AS
62429,Peter-No-Tail in Americat,24574,Semic
62429,Peter-No-Tail in Americat,24575,Farago Film
10176,The Quiet Earth,6927,Cinepro
10176,The Quiet Earth,6928,Mr. Yellowbeard Productions Limited & Company
9080,Spies Like Us,6194,Warner Bros.
9080,Spies Like Us,8760,AAR Films
18502,The Stuff,1950,New World Pictures
18502,The Stuff,17069,Larco Productions
31600,Target,2161,CBS Productions
31600,Target,3902,CBS Entertainment Productions
41205,The Unknown Soldier,47776,Arctic-Filmi
30069,Vision Quest,4357,The Guber-Peters Company
30069,Vision Quest,6194,Warner Bros.
16082,White Nights,5,Columbia Pictures
14670,’Round Midnight,1650,PECF
14670,’Round Midnight,16772,Little Bear
9318,Asterix in Britain,7961,Gaumont International
9318,Asterix in Britain,7962,Gutenberghus
30653,The Best of Times,33,Universal Pictures
30653,The Best of Times,4255,Kings Road Entertainment
26555,Club Paradise,6194,Warner Bros.
47340,Dead End Drive-In,14590,New South Wales Film Corp.
47340,Dead End Drive-In,23570,Springvale Productions
10570,Flodder,938,First Floor Features
42021,Ginger and Fred,8411,Metro-Goldwyn-Mayer (MGM)
24657,The Sacrifice,6116,Argos Films
24657,The Sacrifice,7446,Svenska Filminstitutet (SFI)
24657,The Sacrifice,9210,Film Four International
36677,Solarbabies,5612,Brooksfilms
36677,Solarbabies,8411,Metro-Goldwyn-Mayer (MGM)
11471,A Better Tomorrow,76530,Cinema City Company Limited
21733,Dragons Forever,3054,Golden Way Films Ltd.
21733,Dragons Forever,3055,Paragon Films Ltd.
21733,Dragons Forever,6379,Golden Harvest Company Ltd.
17421,G.I. Joe: The Movie,3313,Sunbow Productions
22572,Hell Comes to Frogtown,1950,New World Pictures
49964,Where Is My Friend's House?,11459,Kanoon
49964,Where Is My Friend's House?,11460,The Institute for the Intellectual Development of Children & Young Adults
41076,Leif,6181,Svensk Filmindustri (SF)
41076,Leif,16270,Kulturtuben
4043,Law of Desire,84938,Laurenfilm
27342,Malone,41,Orion Pictures
2172,Pathfinder,1003,Filmkameratene A/S
2172,Pathfinder,14723,Carolco Pictures
8852,Prince of Darkness,33,Universal Pictures
8852,Prince of Darkness,14723,Carolco Pictures
8852,Prince of Darkness,17823,Alive Films
8852,Prince of Darkness,17824,Larry Franco Productions
30421,A Chinese Ghost Story,13660,Cinema City
60631,Street Smart,13549,Golan-Globus Productions
96333,Weeds,484,De Laurentiis Entertainment Group (DEG)
96333,Weeds,770,Kingsgate Films
49815,The Whales of August,365,Nelson Entertainment
18305,A Better Tomorrow II,13660,Cinema City
92663,Ashik Kerib,15406,Qartuli Pilmi
8677,The Bourne Identity,1957,Warner Bros. Television
8677,The Bourne Identity,2518,Alan Shayne Productions
26369,Cannibal Women in the Avocado Jungle of Death,5126,Beyond Infinity
26369,Cannibal Women in the Avocado Jungle of Death,8443,Gaucamolle Pictures
26369,Cannibal Women in the Avocado Jungle of Death,8444,Phantom Productions
11513,Cobra Verde,843,Werner Herzog Filmproduktion
11513,Cobra Verde,4606,Zweites Deutsches Fernsehen (ZDF)
11513,Cobra Verde,10870,Ghana Film Industry Corporation
49314,Dominick and Eugene,41,Orion Pictures
16296,Killer Klowns from Outer Space,3173,Chiodo Brothers Productions
16296,Killer Klowns from Outer Space,8610,Sarlui / Diamant Production
13192,Moonwalker,7702,Ultimate Productions
18917,Alice,181,Channel Four Films
18917,Alice,9292,Hessischer Rundfunk (HR)
18917,Alice,18161,Condor Films
116345,Pascali's Island,181,Channel Four Films
116345,Pascali's Island,71674,Dearfilm
48309,Prison,1212,Empire Pictures
